instrument,energy_kev,counts,error
mos1,0.608,0.0,1.0
mos1,0.609,0.0,1.0
mos1,0.61,0.0,1.0
mos1,0.611,0.0,1.0
mos1,0.612,0.0,1.0
mos1,0.613,0.0,1.0
mos1,0.614,0.0,1.0
mos1,0.615,0.0,1.0
mos1,0.616,1.0,1.0
mos1,0.617,0.0,1.0
mos1,0.618,0.0,1.0
mos1,0.619,0.0,1.0
mos1,0.62,0.0,1.0
mos1,0.621,0.0,1.0
mos1,0.622,1.0,1.0
mos1,0.623,0.0,1.0
mos1,0.624,0.0,1.0
mos1,0.625,0.0,1.0
mos1,0.626,0.0,1.0
mos1,0.627,0.0,1.0
mos1,0.628,0.0,1.0
mos1,0.629,0.0,1.0
mos1,0.63,0.0,1.0
mos1,0.631,0.0,1.0
mos1,0.632,0.0,1.0
mos1,0.633,0.0,1.0
mos1,0.634,2.0,1.4142135623730951
mos1,0.635,0.0,1.0
mos1,0.636,0.0,1.0
mos1,0.637,0.0,1.0
mos1,0.638,0.0,1.0
mos1,0.639,0.0,1.0
mos1,0.64,1.0,1.0
mos1,0.641,0.0,1.0
mos1,0.642,0.0,1.0
mos1,0.643,0.0,1.0
mos1,0.644,0.0,1.0
mos1,0.645,0.0,1.0
mos1,0.646,0.0,1.0
mos1,0.647,0.0,1.0
mos1,0.648,0.0,1.0
mos1,0.649,0.0,1.0
mos1,0.65,0.0,1.0
mos1,0.651,0.0,1.0
mos1,0.652,0.0,1.0
mos1,0.653,0.0,1.0
mos1,0.654,0.0,1.0
mos1,0.655,1.0,1.0
mos1,0.656,0.0,1.0
mos1,0.657,0.0,1.0
mos1,0.658,0.0,1.0
mos1,0.659,0.0,1.0
mos1,0.66,0.0,1.0
mos1,0.661,0.0,1.0
mos1,0.662,0.0,1.0
mos1,0.663,0.0,1.0
mos1,0.664,0.0,1.0
mos1,0.665,1.0,1.0
mos1,0.666,0.0,1.0
mos1,0.667,0.0,1.0
mos1,0.668,0.0,1.0
mos1,0.669,0.0,1.0
mos1,0.67,0.0,1.0
mos1,0.671,0.0,1.0
mos1,0.672,0.0,1.0
mos1,0.673,0.0,1.0
mos1,0.674,0.0,1.0
mos1,0.675,0.0,1.0
mos1,0.676,0.0,1.0
mos1,0.677,0.0,1.0
mos1,0.678,1.0,1.0
mos1,0.679,0.0,1.0
mos1,0.68,1.0,1.0
mos1,0.681,0.0,1.0
mos1,0.682,0.0,1.0
mos1,0.683,0.0,1.0
mos1,0.684,0.0,1.0
mos1,0.685,0.0,1.0
mos1,0.686,0.0,1.0
mos1,0.687,0.0,1.0
mos1,0.688,1.0,1.0
mos1,0.689,1.0,1.0
mos1,0.69,0.0,1.0
mos1,0.691,0.0,1.0
mos1,0.692,0.0,1.0
mos1,0.693,0.0,1.0
mos1,0.694,0.0,1.0
mos1,0.695,0.0,1.0
mos1,0.696,0.0,1.0
mos1,0.697,0.0,1.0
mos1,0.698,1.0,1.0
mos1,0.699,0.0,1.0
mos1,0.7,0.0,1.0
mos1,0.701,0.0,1.0
mos1,0.702,0.0,1.0
mos1,0.703,0.0,1.0
mos1,0.704,0.0,1.0
mos1,0.705,0.0,1.0
mos1,0.706,0.0,1.0
mos1,0.707,0.0,1.0
mos1,0.708,0.0,1.0
mos1,0.709,0.0,1.0
mos1,0.71,0.0,1.0
mos1,0.711,0.0,1.0
mos1,0.712,0.0,1.0
mos1,0.713,0.0,1.0
mos1,0.714,0.0,1.0
mos1,0.715,0.0,1.0
mos1,0.716,0.0,1.0
mos1,0.717,1.0,1.0
mos1,0.718,0.0,1.0
mos1,0.719,0.0,1.0
mos1,0.72,0.0,1.0
mos1,0.721,0.0,1.0
mos1,0.722,1.0,1.0
mos1,0.723,0.0,1.0
mos1,0.724,0.0,1.0
mos1,0.725,0.0,1.0
mos1,0.726,0.0,1.0
mos1,0.727,0.0,1.0
mos1,0.728,0.0,1.0
mos1,0.729,0.0,1.0
mos1,0.73,1.0,1.0
mos1,0.731,0.0,1.0
mos1,0.732,0.0,1.0
mos1,0.733,1.0,1.0
mos1,0.734,0.0,1.0
mos1,0.735,0.0,1.0
mos1,0.736,0.0,1.0
mos1,0.737,0.0,1.0
mos1,0.738,0.0,1.0
mos1,0.739,0.0,1.0
mos1,0.74,0.0,1.0
mos1,0.741,0.0,1.0
mos1,0.742,0.0,1.0
mos1,0.743,0.0,1.0
mos1,0.744,0.0,1.0
mos1,0.745,0.0,1.0
mos1,0.746,0.0,1.0
mos1,0.747,0.0,1.0
mos1,0.748,0.0,1.0
mos1,0.749,0.0,1.0
mos1,0.75,0.0,1.0
mos1,0.751,0.0,1.0
mos1,0.752,0.0,1.0
mos1,0.753,1.0,1.0
mos1,0.754,0.0,1.0
mos1,0.755,0.0,1.0
mos1,0.756,0.0,1.0
mos1,0.757,0.0,1.0
mos1,0.758,0.0,1.0
mos1,0.759,0.0,1.0
mos1,0.76,0.0,1.0
mos1,0.761,0.0,1.0
mos1,0.762,0.0,1.0
mos1,0.763,1.0,1.0
mos1,0.764,1.0,1.0
mos1,0.765,0.0,1.0
mos1,0.766,1.0,1.0
mos1,0.767,0.0,1.0
mos1,0.768,0.0,1.0
mos1,0.769,0.0,1.0
mos1,0.77,0.0,1.0
mos1,0.771,0.0,1.0
mos1,0.772,0.0,1.0
mos1,0.773,0.0,1.0
mos1,0.774,0.0,1.0
mos1,0.775,0.0,1.0
mos1,0.776,0.0,1.0
mos1,0.777,0.0,1.0
mos1,0.778,0.0,1.0
mos1,0.779,1.0,1.0
mos1,0.78,0.0,1.0
mos1,0.781,0.0,1.0
mos1,0.782,1.0,1.0
mos1,0.783,0.0,1.0
mos1,0.784,0.0,1.0
mos1,0.785,0.0,1.0
mos1,0.786,0.0,1.0
mos1,0.787,0.0,1.0
mos1,0.788,0.0,1.0
mos1,0.789,0.0,1.0
mos1,0.79,0.0,1.0
mos1,0.791,0.0,1.0
mos1,0.792,0.0,1.0
mos1,0.793,0.0,1.0
mos1,0.794,1.0,1.0
mos1,0.795,0.0,1.0
mos1,0.796,0.0,1.0
mos1,0.797,1.0,1.0
mos1,0.798,0.0,1.0
mos1,0.799,2.0,1.4142135623730951
mos1,0.8,0.0,1.0
mos1,0.801,0.0,1.0
mos1,0.802,0.0,1.0
mos1,0.803,0.0,1.0
mos1,0.804,0.0,1.0
mos1,0.805,0.0,1.0
mos1,0.806,0.0,1.0
mos1,0.807,0.0,1.0
mos1,0.808,1.0,1.0
mos1,0.809,0.0,1.0
mos1,0.81,0.0,1.0
mos1,0.811,1.0,1.0
mos1,0.812,0.0,1.0
mos1,0.813,0.0,1.0
mos1,0.814,0.0,1.0
mos1,0.815,0.0,1.0
mos1,0.816,1.0,1.0
mos1,0.817,0.0,1.0
mos1,0.818,0.0,1.0
mos1,0.819,0.0,1.0
mos1,0.82,0.0,1.0
mos1,0.821,0.0,1.0
mos1,0.822,0.0,1.0
mos1,0.823,1.0,1.0
mos1,0.824,0.0,1.0
mos1,0.825,0.0,1.0
mos1,0.826,0.0,1.0
mos1,0.827,0.0,1.0
mos1,0.828,0.0,1.0
mos1,0.829,0.0,1.0
mos1,0.83,0.0,1.0
mos1,0.831,0.0,1.0
mos1,0.832,0.0,1.0
mos1,0.833,0.0,1.0
mos1,0.834,0.0,1.0
mos1,0.835,0.0,1.0
mos1,0.836,0.0,1.0
mos1,0.837,0.0,1.0
mos1,0.838,0.0,1.0
mos1,0.839,0.0,1.0
mos1,0.84,0.0,1.0
mos1,0.841,0.0,1.0
mos1,0.842,0.0,1.0
mos1,0.843,0.0,1.0
mos1,0.844,0.0,1.0
mos1,0.845,0.0,1.0
mos1,0.846,0.0,1.0
mos1,0.847,0.0,1.0
mos1,0.848,0.0,1.0
mos1,0.849,0.0,1.0
mos1,0.85,0.0,1.0
mos1,0.851,0.0,1.0
mos1,0.852,1.0,1.0
mos1,0.853,0.0,1.0
mos1,0.854,0.0,1.0
mos1,0.855,0.0,1.0
mos1,0.856,0.0,1.0
mos1,0.857,0.0,1.0
mos1,0.858,0.0,1.0
mos1,0.859,0.0,1.0
mos1,0.86,0.0,1.0
mos1,0.861,0.0,1.0
mos1,0.862,0.0,1.0
mos1,0.863,1.0,1.0
mos1,0.864,0.0,1.0
mos1,0.865,0.0,1.0
mos1,0.866,0.0,1.0
mos1,0.867,0.0,1.0
mos1,0.868,0.0,1.0
mos1,0.869,2.0,1.4142135623730951
mos1,0.87,0.0,1.0
mos1,0.871,0.0,1.0
mos1,0.872,0.0,1.0
mos1,0.873,0.0,1.0
mos1,0.874,1.0,1.0
mos1,0.875,0.0,1.0
mos1,0.876,0.0,1.0
mos1,0.877,0.0,1.0
mos1,0.878,0.0,1.0
mos1,0.879,0.0,1.0
mos1,0.88,0.0,1.0
mos1,0.881,0.0,1.0
mos1,0.882,0.0,1.0
mos1,0.883,0.0,1.0
mos1,0.884,0.0,1.0
mos1,0.885,0.0,1.0
mos1,0.886,0.0,1.0
mos1,0.887,0.0,1.0
mos1,0.888,0.0,1.0
mos1,0.889,0.0,1.0
mos1,0.89,1.0,1.0
mos1,0.891,0.0,1.0
mos1,0.892,0.0,1.0
mos1,0.893,0.0,1.0
mos1,0.894,0.0,1.0
mos1,0.895,0.0,1.0
mos1,0.896,0.0,1.0
mos1,0.897,0.0,1.0
mos1,0.898,0.0,1.0
mos1,0.899,0.0,1.0
mos1,0.9,0.0,1.0
mos1,0.901,0.0,1.0
mos1,0.902,1.0,1.0
mos1,0.903,0.0,1.0
mos1,0.904,0.0,1.0
mos1,0.905,0.0,1.0
mos1,0.906,0.0,1.0
mos1,0.907,0.0,1.0
mos1,0.908,0.0,1.0
mos1,0.909,0.0,1.0
mos1,0.91,0.0,1.0
mos1,0.911,0.0,1.0
mos1,0.912,0.0,1.0
mos1,0.913,1.0,1.0
mos1,0.914,0.0,1.0
mos1,0.915,0.0,1.0
mos1,0.916,0.0,1.0
mos1,0.917,0.0,1.0
mos1,0.918,0.0,1.0
mos1,0.919,0.0,1.0
mos1,0.92,0.0,1.0
mos1,0.921,0.0,1.0
mos1,0.922,0.0,1.0
mos1,0.923,1.0,1.0
mos1,0.924,0.0,1.0
mos1,0.925,0.0,1.0
mos1,0.926,0.0,1.0
mos1,0.927,0.0,1.0
mos1,0.928,1.0,1.0
mos1,0.929,0.0,1.0
mos1,0.93,0.0,1.0
mos1,0.931,0.0,1.0
mos1,0.932,0.0,1.0
mos1,0.933,0.0,1.0
mos1,0.934,0.0,1.0
mos1,0.935,0.0,1.0
mos1,0.936,0.0,1.0
mos1,0.937,0.0,1.0
mos1,0.938,0.0,1.0
mos1,0.939,0.0,1.0
mos1,0.94,2.0,1.4142135623730951
mos1,0.941,0.0,1.0
mos1,0.942,0.0,1.0
mos1,0.943,0.0,1.0
mos1,0.944,1.0,1.0
mos1,0.945,0.0,1.0
mos1,0.946,0.0,1.0
mos1,0.947,0.0,1.0
mos1,0.948,0.0,1.0
mos1,0.949,1.0,1.0
mos1,0.95,0.0,1.0
mos1,0.951,0.0,1.0
mos1,0.952,0.0,1.0
mos1,0.953,0.0,1.0
mos1,0.954,0.0,1.0
mos1,0.955,0.0,1.0
mos1,0.956,0.0,1.0
mos1,0.957,0.0,1.0
mos1,0.958,0.0,1.0
mos1,0.959,0.0,1.0
mos1,0.96,0.0,1.0
mos1,0.961,0.0,1.0
mos1,0.962,0.0,1.0
mos1,0.963,0.0,1.0
mos1,0.964,0.0,1.0
mos1,0.965,0.0,1.0
mos1,0.966,0.0,1.0
mos1,0.967,1.0,1.0
mos1,0.968,1.0,1.0
mos1,0.969,0.0,1.0
mos1,0.97,0.0,1.0
mos1,0.971,0.0,1.0
mos1,0.972,0.0,1.0
mos1,0.973,0.0,1.0
mos1,0.974,0.0,1.0
mos1,0.975,0.0,1.0
mos1,0.976,0.0,1.0
mos1,0.977,0.0,1.0
mos1,0.978,0.0,1.0
mos1,0.979,0.0,1.0
mos1,0.98,0.0,1.0
mos1,0.981,0.0,1.0
mos1,0.982,0.0,1.0
mos1,0.983,0.0,1.0
mos1,0.984,0.0,1.0
mos1,0.985,0.0,1.0
mos1,0.986,0.0,1.0
mos1,0.987,0.0,1.0
mos1,0.988,0.0,1.0
mos1,0.989,0.0,1.0
mos1,0.99,0.0,1.0
mos1,0.991,0.0,1.0
mos1,0.992,0.0,1.0
mos1,0.993,0.0,1.0
mos1,0.994,0.0,1.0
mos1,0.995,0.0,1.0
mos1,0.996,0.0,1.0
mos1,0.997,0.0,1.0
mos1,0.998,0.0,1.0
mos1,0.999,1.0,1.0
mos1,1.0,0.0,1.0
mos1,1.001,0.0,1.0
mos1,1.002,0.0,1.0
mos1,1.003,0.0,1.0
mos1,1.004,0.0,1.0
mos1,1.005,0.0,1.0
mos1,1.006,0.0,1.0
mos1,1.007,0.0,1.0
mos1,1.008,0.0,1.0
mos1,1.009,1.0,1.0
mos1,1.01,0.0,1.0
mos1,1.011,0.0,1.0
mos1,1.012,0.0,1.0
mos1,1.013,0.0,1.0
mos1,1.014,0.0,1.0
mos1,1.015,0.0,1.0
mos1,1.016,0.0,1.0
mos1,1.017,1.0,1.0
mos1,1.018,0.0,1.0
mos1,1.019,0.0,1.0
mos1,1.02,1.0,1.0
mos1,1.021,0.0,1.0
mos1,1.022,0.0,1.0
mos1,1.023,0.0,1.0
mos1,1.024,0.0,1.0
mos1,1.025,0.0,1.0
mos1,1.026,0.0,1.0
mos1,1.027,1.0,1.0
mos1,1.028,0.0,1.0
mos1,1.029,0.0,1.0
mos1,1.03,1.0,1.0
mos1,1.031,0.0,1.0
mos1,1.032,0.0,1.0
mos1,1.033,0.0,1.0
mos1,1.034,0.0,1.0
mos1,1.035,0.0,1.0
mos1,1.036,0.0,1.0
mos1,1.037,0.0,1.0
mos1,1.038,0.0,1.0
mos1,1.039,0.0,1.0
mos1,1.04,0.0,1.0
mos1,1.041,0.0,1.0
mos1,1.042,0.0,1.0
mos1,1.043,0.0,1.0
mos1,1.044,0.0,1.0
mos1,1.045,0.0,1.0
mos1,1.046,0.0,1.0
mos1,1.047,0.0,1.0
mos1,1.048,0.0,1.0
mos1,1.049,0.0,1.0
mos1,1.05,0.0,1.0
mos1,1.051,0.0,1.0
mos1,1.052,0.0,1.0
mos1,1.053,0.0,1.0
mos1,1.054,1.0,1.0
mos1,1.055,0.0,1.0
mos1,1.056,0.0,1.0
mos1,1.057,0.0,1.0
mos1,1.058,0.0,1.0
mos1,1.059,0.0,1.0
mos1,1.06,0.0,1.0
mos1,1.061,0.0,1.0
mos1,1.062,0.0,1.0
mos1,1.063,0.0,1.0
mos1,1.064,1.0,1.0
mos1,1.065,0.0,1.0
mos1,1.066,0.0,1.0
mos1,1.067,0.0,1.0
mos1,1.068,0.0,1.0
mos1,1.069,0.0,1.0
mos1,1.07,0.0,1.0
mos1,1.071,0.0,1.0
mos1,1.072,0.0,1.0
mos1,1.073,0.0,1.0
mos1,1.074,0.0,1.0
mos1,1.075,0.0,1.0
mos1,1.076,0.0,1.0
mos1,1.077,0.0,1.0
mos1,1.078,0.0,1.0
mos1,1.079,0.0,1.0
mos1,1.08,0.0,1.0
mos1,1.081,0.0,1.0
mos1,1.082,0.0,1.0
mos1,1.083,0.0,1.0
mos1,1.084,0.0,1.0
mos1,1.085,0.0,1.0
mos1,1.086,1.0,1.0
mos1,1.087,0.0,1.0
mos1,1.088,1.0,1.0
mos1,1.089,0.0,1.0
mos1,1.09,1.0,1.0
mos1,1.091,0.0,1.0
mos1,1.092,0.0,1.0
mos1,1.093,0.0,1.0
mos1,1.094,1.0,1.0
mos1,1.095,0.0,1.0
mos1,1.096,0.0,1.0
mos1,1.097,0.0,1.0
mos1,1.098,0.0,1.0
mos1,1.099,0.0,1.0
mos1,1.1,0.0,1.0
mos1,1.101,0.0,1.0
mos1,1.102,0.0,1.0
mos1,1.103,0.0,1.0
mos1,1.104,0.0,1.0
mos1,1.105,0.0,1.0
mos1,1.106,0.0,1.0
mos1,1.107,0.0,1.0
mos1,1.108,1.0,1.0
mos1,1.109,1.0,1.0
mos1,1.11,0.0,1.0
mos1,1.111,0.0,1.0
mos1,1.112,0.0,1.0
mos1,1.113,0.0,1.0
mos1,1.114,0.0,1.0
mos1,1.115,0.0,1.0
mos1,1.116,0.0,1.0
mos1,1.117,0.0,1.0
mos1,1.118,0.0,1.0
mos1,1.119,0.0,1.0
mos1,1.12,0.0,1.0
mos1,1.121,0.0,1.0
mos1,1.122,0.0,1.0
mos1,1.123,0.0,1.0
mos1,1.124,0.0,1.0
mos1,1.125,0.0,1.0
mos1,1.126,0.0,1.0
mos1,1.127,0.0,1.0
mos1,1.128,1.0,1.0
mos1,1.129,0.0,1.0
mos1,1.13,0.0,1.0
mos1,1.131,0.0,1.0
mos1,1.132,0.0,1.0
mos1,1.133,0.0,1.0
mos1,1.134,0.0,1.0
mos1,1.135,2.0,1.4142135623730951
mos1,1.136,1.0,1.0
mos1,1.137,0.0,1.0
mos1,1.138,0.0,1.0
mos1,1.139,0.0,1.0
mos1,1.14,1.0,1.0
mos1,1.141,0.0,1.0
mos1,1.142,0.0,1.0
mos1,1.143,0.0,1.0
mos1,1.144,0.0,1.0
mos1,1.145,0.0,1.0
mos1,1.146,0.0,1.0
mos1,1.147,0.0,1.0
mos1,1.148,0.0,1.0
mos1,1.149,0.0,1.0
mos1,1.15,0.0,1.0
mos1,1.151,0.0,1.0
mos1,1.152,0.0,1.0
mos1,1.153,0.0,1.0
mos1,1.154,1.0,1.0
mos1,1.155,1.0,1.0
mos1,1.156,0.0,1.0
mos1,1.157,0.0,1.0
mos1,1.158,0.0,1.0
mos1,1.159,0.0,1.0
mos1,1.16,0.0,1.0
mos1,1.161,0.0,1.0
mos1,1.162,0.0,1.0
mos1,1.163,0.0,1.0
mos1,1.164,0.0,1.0
mos1,1.165,0.0,1.0
mos1,1.166,0.0,1.0
mos1,1.167,0.0,1.0
mos1,1.168,0.0,1.0
mos1,1.169,0.0,1.0
mos1,1.17,0.0,1.0
mos1,1.171,0.0,1.0
mos1,1.172,0.0,1.0
mos1,1.173,0.0,1.0
mos1,1.174,0.0,1.0
mos1,1.175,0.0,1.0
mos1,1.176,0.0,1.0
mos1,1.177,0.0,1.0
mos1,1.178,0.0,1.0
mos1,1.179,0.0,1.0
mos1,1.18,0.0,1.0
mos1,1.181,0.0,1.0
mos1,1.182,0.0,1.0
mos1,1.183,0.0,1.0
mos1,1.184,0.0,1.0
mos1,1.185,0.0,1.0
mos1,1.186,0.0,1.0
mos1,1.187,0.0,1.0
mos1,1.188,0.0,1.0
mos1,1.189,0.0,1.0
mos1,1.19,0.0,1.0
mos1,1.191,0.0,1.0
mos1,1.192,0.0,1.0
mos1,1.193,0.0,1.0
mos1,1.194,0.0,1.0
mos1,1.195,0.0,1.0
mos1,1.196,0.0,1.0
mos1,1.197,0.0,1.0
mos1,1.198,0.0,1.0
mos1,1.199,0.0,1.0
mos1,1.2,1.0,1.0
mos1,1.201,0.0,1.0
mos1,1.202,0.0,1.0
mos1,1.203,0.0,1.0
mos1,1.204,0.0,1.0
mos1,1.205,0.0,1.0
mos1,1.206,1.0,1.0
mos1,1.207,0.0,1.0
mos1,1.208,0.0,1.0
mos1,1.209,0.0,1.0
mos1,1.21,0.0,1.0
mos1,1.211,0.0,1.0
mos1,1.212,0.0,1.0
mos1,1.213,0.0,1.0
mos1,1.214,0.0,1.0
mos1,1.215,0.0,1.0
mos1,1.216,0.0,1.0
mos1,1.217,0.0,1.0
mos1,1.218,0.0,1.0
mos1,1.219,0.0,1.0
mos1,1.22,0.0,1.0
mos1,1.221,0.0,1.0
mos1,1.222,1.0,1.0
mos1,1.223,0.0,1.0
mos1,1.224,0.0,1.0
mos1,1.225,0.0,1.0
mos1,1.226,0.0,1.0
mos1,1.227,0.0,1.0
mos1,1.228,0.0,1.0
mos1,1.229,0.0,1.0
mos1,1.23,0.0,1.0
mos1,1.231,0.0,1.0
mos1,1.232,0.0,1.0
mos1,1.233,0.0,1.0
mos1,1.234,0.0,1.0
mos1,1.235,0.0,1.0
mos1,1.236,0.0,1.0
mos1,1.237,0.0,1.0
mos1,1.238,0.0,1.0
mos1,1.239,1.0,1.0
mos1,1.24,0.0,1.0
mos1,1.241,0.0,1.0
mos1,1.242,0.0,1.0
mos1,1.243,0.0,1.0
mos1,1.244,0.0,1.0
mos1,1.245,0.0,1.0
mos1,1.246,0.0,1.0
mos1,1.247,1.0,1.0
mos1,1.248,0.0,1.0
mos1,1.249,0.0,1.0
mos1,1.25,0.0,1.0
mos1,1.251,0.0,1.0
mos1,1.252,0.0,1.0
mos1,1.253,0.0,1.0
mos1,1.254,0.0,1.0
mos1,1.255,0.0,1.0
mos1,1.256,0.0,1.0
mos1,1.257,0.0,1.0
mos1,1.258,0.0,1.0
mos1,1.259,0.0,1.0
mos1,1.26,0.0,1.0
mos1,1.261,0.0,1.0
mos1,1.262,0.0,1.0
mos1,1.263,0.0,1.0
mos1,1.264,0.0,1.0
mos1,1.265,0.0,1.0
mos1,1.266,0.0,1.0
mos1,1.267,0.0,1.0
mos1,1.268,0.0,1.0
mos1,1.269,0.0,1.0
mos1,1.27,0.0,1.0
mos1,1.271,0.0,1.0
mos1,1.272,0.0,1.0
mos1,1.273,0.0,1.0
mos1,1.274,0.0,1.0
mos1,1.275,0.0,1.0
mos1,1.276,0.0,1.0
mos1,1.277,0.0,1.0
mos1,1.278,0.0,1.0
mos1,1.279,0.0,1.0
mos1,1.28,0.0,1.0
mos1,1.281,0.0,1.0
mos1,1.282,0.0,1.0
mos1,1.283,0.0,1.0
mos1,1.284,0.0,1.0
mos1,1.285,0.0,1.0
mos1,1.286,0.0,1.0
mos1,1.287,0.0,1.0
mos1,1.288,0.0,1.0
mos1,1.289,0.0,1.0
mos1,1.29,0.0,1.0
mos1,1.291,0.0,1.0
mos1,1.292,0.0,1.0
mos1,1.293,1.0,1.0
mos1,1.294,0.0,1.0
mos1,1.295,1.0,1.0
mos1,1.296,0.0,1.0
mos1,1.297,0.0,1.0
mos1,1.298,0.0,1.0
mos1,1.299,0.0,1.0
mos1,1.3,0.0,1.0
mos1,1.301,1.0,1.0
mos1,1.302,0.0,1.0
mos1,1.303,0.0,1.0
mos1,1.304,0.0,1.0
mos1,1.305,0.0,1.0
mos1,1.306,0.0,1.0
mos1,1.307,0.0,1.0
mos1,1.308,0.0,1.0
mos1,1.309,0.0,1.0
mos1,1.31,0.0,1.0
mos1,1.311,0.0,1.0
mos1,1.312,1.0,1.0
mos1,1.313,0.0,1.0
mos1,1.314,0.0,1.0
mos1,1.315,0.0,1.0
mos1,1.316,0.0,1.0
mos1,1.317,0.0,1.0
mos1,1.318,0.0,1.0
mos1,1.319,0.0,1.0
mos1,1.32,1.0,1.0
mos1,1.321,0.0,1.0
mos1,1.322,0.0,1.0
mos1,1.323,0.0,1.0
mos1,1.324,0.0,1.0
mos1,1.325,0.0,1.0
mos1,1.326,0.0,1.0
mos1,1.327,0.0,1.0
mos1,1.328,1.0,1.0
mos1,1.329,0.0,1.0
mos1,1.33,0.0,1.0
mos1,1.331,0.0,1.0
mos1,1.332,0.0,1.0
mos1,1.333,0.0,1.0
mos1,1.334,0.0,1.0
mos1,1.335,0.0,1.0
mos1,1.336,0.0,1.0
mos1,1.337,0.0,1.0
mos1,1.338,0.0,1.0
mos1,1.339,0.0,1.0
mos1,1.34,0.0,1.0
mos1,1.341,0.0,1.0
mos1,1.342,0.0,1.0
mos1,1.343,0.0,1.0
mos1,1.344,0.0,1.0
mos1,1.345,1.0,1.0
mos1,1.346,0.0,1.0
mos1,1.347,0.0,1.0
mos1,1.348,0.0,1.0
mos1,1.349,0.0,1.0
mos1,1.35,0.0,1.0
mos1,1.351,0.0,1.0
mos1,1.352,0.0,1.0
mos1,1.353,0.0,1.0
mos1,1.354,0.0,1.0
mos1,1.355,0.0,1.0
mos1,1.356,0.0,1.0
mos1,1.357,0.0,1.0
mos1,1.358,1.0,1.0
mos1,1.359,0.0,1.0
mos1,1.36,0.0,1.0
mos1,1.361,0.0,1.0
mos1,1.362,0.0,1.0
mos1,1.363,0.0,1.0
mos1,1.364,0.0,1.0
mos1,1.365,0.0,1.0
mos1,1.366,0.0,1.0
mos1,1.367,1.0,1.0
mos1,1.368,1.0,1.0
mos1,1.369,0.0,1.0
mos1,1.37,0.0,1.0
mos1,1.371,0.0,1.0
mos1,1.372,0.0,1.0
mos1,1.373,0.0,1.0
mos1,1.374,0.0,1.0
mos1,1.375,0.0,1.0
mos1,1.376,0.0,1.0
mos1,1.377,0.0,1.0
mos1,1.378,0.0,1.0
mos1,1.379,1.0,1.0
mos1,1.38,0.0,1.0
mos1,1.381,0.0,1.0
mos1,1.382,0.0,1.0
mos1,1.383,0.0,1.0
mos1,1.384,0.0,1.0
mos1,1.385,0.0,1.0
mos1,1.386,0.0,1.0
mos1,1.387,0.0,1.0
mos1,1.388,0.0,1.0
mos1,1.389,0.0,1.0
mos1,1.39,0.0,1.0
mos1,1.391,0.0,1.0
mos1,1.392,0.0,1.0
mos1,1.393,0.0,1.0
mos1,1.394,0.0,1.0
mos1,1.395,0.0,1.0
mos1,1.396,0.0,1.0
mos1,1.397,0.0,1.0
mos1,1.398,0.0,1.0
mos1,1.399,0.0,1.0
mos1,1.4,0.0,1.0
mos1,1.401,0.0,1.0
mos1,1.402,0.0,1.0
mos1,1.403,0.0,1.0
mos1,1.404,0.0,1.0
mos1,1.405,0.0,1.0
mos1,1.406,0.0,1.0
mos1,1.407,0.0,1.0
mos1,1.408,0.0,1.0
mos1,1.409,0.0,1.0
mos1,1.41,0.0,1.0
mos1,1.411,0.0,1.0
mos1,1.412,0.0,1.0
mos1,1.413,0.0,1.0
mos1,1.414,0.0,1.0
mos1,1.415,0.0,1.0
mos1,1.416,0.0,1.0
mos1,1.417,0.0,1.0
mos1,1.418,0.0,1.0
mos1,1.419,0.0,1.0
mos1,1.42,0.0,1.0
mos1,1.421,0.0,1.0
mos1,1.422,0.0,1.0
mos1,1.423,0.0,1.0
mos1,1.424,0.0,1.0
mos1,1.425,1.0,1.0
mos1,1.426,0.0,1.0
mos1,1.427,0.0,1.0
mos1,1.428,0.0,1.0
mos1,1.429,0.0,1.0
mos1,1.43,0.0,1.0
mos1,1.431,1.0,1.0
mos1,1.432,0.0,1.0
mos1,1.433,0.0,1.0
mos1,1.434,0.0,1.0
mos1,1.435,0.0,1.0
mos1,1.436,0.0,1.0
mos1,1.437,0.0,1.0
mos1,1.438,0.0,1.0
mos1,1.439,0.0,1.0
mos1,1.44,0.0,1.0
mos1,1.441,0.0,1.0
mos1,1.442,0.0,1.0
mos1,1.443,0.0,1.0
mos1,1.444,1.0,1.0
mos1,1.445,0.0,1.0
mos1,1.446,0.0,1.0
mos1,1.447,0.0,1.0
mos1,1.448,0.0,1.0
mos1,1.449,0.0,1.0
mos1,1.45,0.0,1.0
mos1,1.451,0.0,1.0
mos1,1.452,0.0,1.0
mos1,1.453,0.0,1.0
mos1,1.454,0.0,1.0
mos1,1.455,0.0,1.0
mos1,1.456,0.0,1.0
mos1,1.457,0.0,1.0
mos1,1.458,0.0,1.0
mos1,1.459,0.0,1.0
mos1,1.46,0.0,1.0
mos1,1.461,0.0,1.0
mos1,1.462,0.0,1.0
mos1,1.463,0.0,1.0
mos1,1.464,0.0,1.0
mos1,1.465,0.0,1.0
mos1,1.466,0.0,1.0
mos1,1.467,0.0,1.0
mos1,1.468,0.0,1.0
mos1,1.469,0.0,1.0
mos1,1.47,0.0,1.0
mos1,1.471,0.0,1.0
mos1,1.472,0.0,1.0
mos1,1.473,0.0,1.0
mos1,1.474,0.0,1.0
mos1,1.475,1.0,1.0
mos1,1.476,0.0,1.0
mos1,1.477,0.0,1.0
mos1,1.478,0.0,1.0
mos1,1.479,0.0,1.0
